AreaCode,RegionName,Quarter,AveragePrice,12m%Change,DetachedPrice,Detached12m%Change,SemiDetachedPrice,SemiDetached12m%Change,TerracedPrice,Terraced12m%Change,FlatPrice,Flat12m%Change,Average_Income,Rate,CPI_Index,SalesVolume,Long_Term_Issued,Short_Term_Issued,Crime_Property,Crime_Violent,Crime_PublicOrder,Grant of Asylum
E08000001,Bolton,2025Q1,193088.3333,4.366666667,360886.6667,4,209910,4.466666667,157808,4.966666667,115644.3333,2.433333333,33957.92667,4.583333333,135.9666667,944,151643.01,452067.99,2333,2312,2674,16068
E08000001,Bolton,2025Q2,194229,4.633333333,364481,5.433333333,211876.6667,5.233333333,158267.6667,4.733333333,115268,0.966666667,34128.19667,4.333333333,138.5,595,185370,790707.99,2565,2557,2976,12370.02
E08000001,Bolton,2025Q3,196494,3.1,367267.3333,3.766666667,214677.6667,3.9,160789.3333,3.133333333,114920,-0.733333333,34186,4.083333333,139.2,701,376097.01,568923.99,2440,2444,3043,13254.99
E08000001,Bolton,2025Q4,199637.6667,3.633333333,371361.6667,3.133333333,218557,4.566666667,163775.6667,4.066666667,115879.6667,-0.233333333,34186,3.916666667,139.8,759,116405.01,429636,2162,2296,2702,13194
E06000058,Bournemouth Christchurch and Poole,2015Q2,235250,6.9,398992.3333,7.6,254427.6667,6.933333333,218909.6667,6.6,161577.6667,6.366666667,26963.22667,0.5,100.0666667,2073,124947,668316,3860,1306,666,3248.01
E06000058,Bournemouth Christchurch and Poole,2015Q3,240349.6667,6.1,408198.6667,6.6,260584,6.133333333,224027.6667,5.533333333,164666,5.8,26899.83,0.5,100.1666667,2501,240512.01,539514.99,3955,1411,741,3229.98
E06000058,Bournemouth Christchurch and Poole,2015Q4,243508.3333,6.433333333,416395.3333,7.433333333,263799,6.533333333,226651.6667,6.133333333,165950,5.533333333,26753.82,0.5,100.3,2331,95876.01,339126.99,4210,1469,728,3192.99
E06000058,Bournemouth Christchurch and Poole,2016Q1,246200.6667,5.266666667,421270.6667,6.466666667,267894,6.066666667,229692.3333,5.7,167330.3333,3.8,26607.80333,0.5,99.83333333,2416,89624.01,356235.99,3599,1493,788,2772
E06000058,Bournemouth Christchurch and Poole,2016Q2,252312,7.233333333,429978.6667,7.733333333,273387.6667,7.466666667,235534,7.6,172314.6667,6.633333333,26462.85,0.5,100.4,1599,147306.99,652428.99,3723,1649,868,2474.01
E06000058,Bournemouth Christchurch and Poole,2016Q3,254610.6667,5.933333333,432482.6667,5.966666667,275625.6667,5.8,236754.3333,5.666666667,174624.3333,6.033333333,26388.6,0.333333333,100.8666667,2166,245307,527103,4026,1781,958,2117.01
E06000058,Bournemouth Christchurch and Poole,2016Q4,258252.3333,6.066666667,440799,5.866666667,279341.6667,5.9,238631.6667,5.3,176744.3333,6.533333333,26350.42,0.25,101.5,2078,94007.01,366960,3980,1647,846,2580.99
E06000058,Bournemouth Christchurch and Poole,2017Q1,262434.3333,6.6,448036.6667,6.366666667,283050,5.666666667,242266.6667,5.466666667,179732,7.433333333,26312.38667,0.25,102,1784,96450.99,417771.99,4015,1700,851,2469
E06000058,Bournemouth Christchurch and Poole,2017Q2,264529.6667,4.833333333,449581,4.533333333,285340.3333,4.4,243614.3333,3.433333333,181892.3333,5.566666667,26274.77,0.25,103.1666667,1860,159168.99,725610,4129,1953,922,2187
E06000058,Bournemouth Christchurch and Poole,2017Q3,271260,6.533333333,459768,6.3,293449.3333,6.466666667,250701.3333,5.9,186581.6667,6.833333333,26262,0.25,103.7,2231,257796.99,563834.01,4279,2127,975,2041.98
E06000058,Bournemouth Christchurch and Poole,2017Q4,270721.6667,4.833333333,461503.3333,4.7,293361.6667,5.033333333,250202.6667,4.866666667,185281.6667,4.866666667,26262,0.416666667,104.5666667,2043,98865.99,388368,4328,2048,947,1866
E06000058,Bournemouth Christchurch and Poole,2018Q1,271274,3.4,462638,3.266666667,294924.3333,4.2,251055.6667,3.633333333,185345,3.133333333,26262,0.5,104.7666667,1635,97074.99,416469,3808,1842,1005,2325.99
E06000058,Bournemouth Christchurch and Poole,2018Q2,277046.3333,4.733333333,474287,5.5,302602.3333,6.066666667,257456.3333,5.7,188238.3333,3.5,26262,0.5,105.6666667,1741,172416.99,764279.01,4095,2277,1517,2382
E06000058,Bournemouth Christchurch and Poole,2018Q3,280623.3333,3.433333333,481141.3333,4.633333333,306605.3333,4.5,260466.6667,3.933333333,190482.6667,2.1,26262,0.666666667,106.3,2104,284828.01,624605.01,4453,2534,1536,2611.98
E06000058,Bournemouth Christchurch and Poole,2018Q4,280850.6667,3.7,483439,4.733333333,307199,4.7,260677.3333,4.2,189981.6667,2.533333333,26262,0.75,106.9333333,1966,108036,434286,4109,2324,1363,2776.98
E06000058,Bournemouth Christchurch and Poole,2019Q1,280847.3333,3.566666667,483463.3333,4.533333333,305675,3.633333333,255616,1.833333333,190802,2.933333333,26262,0.75,106.7,1514,112719,453599.01,3925,2249,1393,3853.98
E06000058,Bournemouth Christchurch and Poole,2019Q2,276785.6667,-0.1,475706.3333,0.266666667,299786.6667,-0.933333333,248098.3333,-3.666666667,188493,0.133333333,26262,0.75,107.8,1663,193596.99,792681.99,4104,2326,1389,3580.02
E06000058,Bournemouth Christchurch and Poole,2019Q3,277141.3333,-1.233333333,475446.6667,-1.2,300027,-2.133333333,249155,-4.366666667,188966.3333,-0.8,26262,0.75,108.2666667,1890,321639.99,689672.01,4250,2636,1666,3656.01
E06000058,Bournemouth Christchurch and Poole,2019Q4,275504.3333,-1.9,474446.6667,-1.9,299628,-2.466666667,247835,-4.933333333,186916.3333,-1.633333333,26262,0.75,108.4333333,1878,130221.99,477507.99,4090,2408,1485,3990
E06000058,Bournemouth Christchurch and Poole,2020Q1,275822,-1.766666667,476781.3333,-1.4,301087.3333,-1.5,248497,-2.8,186188.6667,-2.433333333,26262,0.533333333,108.4666667,1565,108819,364535.01,3942,2248,1301,4024.02
E06000058,Bournemouth Christchurch and Poole,2020Q2,274347.3333,-0.833333333,476060,0.1,300270.6667,0.166666667,247759.3333,-0.166666667,184138.3333,-2.333333333,26262,0.1,108.5333333,867,9206.01,6153.99,2912,2072,1542,1573.02
E06000058,Bournemouth Christchurch and Poole,2020Q3,286139.3333,3.233333333,495991.6667,4.333333333,313672,4.566666667,258858.6667,3.866666667,192028.3333,1.633333333,26262,0.1,108.9333333,1535,188156.01,63846.99,3683,2566,1866,1110
E06000058,Bournemouth Christchurch and Poole,2020Q4,290143.3333,5.3,507054,6.866666667,317656.3333,6.033333333,263235,6.2,193215.6667,3.366666667,26262,0.1,109.0666667,2244,154866.99,66060,3447,2056,1460,2266.02
E06000058,Bournemouth Christchurch and Poole,2021Q1,291529,5.7,502217.6667,5.333333333,317548.6667,5.466666667,264521.6667,6.433333333,197110.3333,5.866666667,26262,0.1,109.1666667,2730,132414,37779.99,2800,1836,1420,3291
E06000058,Bournemouth Christchurch and Poole,2021Q2,295258,7.633333333,504450.6667,5.966666667,320435,6.7,268209,8.266666667,201363.3333,9.333333333,26262,0.1,110.7333333,2868,155789.01,49665,3492,2471,1722,3336
E06000058,Bournemouth Christchurch and Poole,2021Q3,298919,4.5,514275.6667,3.666666667,325988.3333,3.966666667,271444.3333,4.866666667,202164.6667,5.3,26262,0.1,111.9333333,2295,397026.99,105240.99,3580,2495,1788,3003.99
E06000058,Bournemouth Christchurch and Poole,2021Q4,305550.3333,5.3,533695.3333,5.233333333,334257,5.233333333,275913.3333,4.8,203817,5.5,26262,0.15,114.4,1615,212738.01,209291.01,3214,2483,1598,3322.02
E06000058,Bournemouth Christchurch and Poole,2022Q1,315729,8.333333333,552497,10.03333333,347120.3333,9.3,285800,8.033333333,209684,6.366666667,26262,0.5,115.9333333,1711,231531.99,244452,3313,2257,1546,3880.98
E06000058,Bournemouth Christchurch and Poole,2022Q2,324221.6667,9.8,566908,12.4,357510.3333,11.6,295185,10.06666667,214885.6667,6.733333333,26262,1,120.8666667,1667,320414.01,366537,3818,2612,1665,3633
E06000058,Bournemouth Christchurch and Poole,2022Q3,336069,12.4,586989.6667,14.13333333,372646.3333,14.33333333,308713.3333,13.7,221880,9.766666667,26262,1.75,123.1333333,1918,580814.01,433932.99,3649,2412,1608,4697.01
E06000058,Bournemouth Christchurch and Poole,2022Q4,344175.3333,12.66666667,604135.3333,13.2,381662.3333,14.2,316150.6667,14.56666667,226011.6667,10.9,26262,2.916666667,126.7,1903,294774.99,351239.01,3440,2237,1590,5063.01
E06000058,Bournemouth Christchurch and Poole,2023Q1,338322.3333,7.166666667,595002.6667,7.7,375991.3333,8.3,309119.6667,8.166666667,221815.3333,5.8,26262,3.916666667,127.7333333,1217,297594.99,399660.99,3500,2316,1716,4217.01
E06000058,Bournemouth Christchurch and Poole,2023Q2,327642.3333,1.066666667,576587.6667,1.733333333,363480,1.666666667,297633.3333,0.833333333,214942.3333,0.033333333,26262,4.583333333,131.0666667,1109,295668,630632.01,3467,2451,1782,6334.02
E06000058,Bournemouth Christchurch and Poole,2023Q3,324993,-3.3,571019.6667,-2.7,362122.3333,-2.8,298277.6667,-3.333333333,212687.3333,-4.1,26262,5.166666667,131.4,1454,573971.01,532428,3829,2325,1675,22484.01
E06000058,Bournemouth Christchurch and Poole,2023Q4,321845.6667,-6.5,564545.6667,-6.566666667,358687.3333,-6,295120,-6.633333333,210915.3333,-6.7,26262,5.25,131.9666667,1358,265236.99,392259.99,3204,2174,1482,28443
E06000058,Bournemouth Christchurch and Poole,2024Q1,314729.3333,-6.966666667,551023.6667,-7.366666667,350855,-6.633333333,288683,-6.6,206527.6667,-6.833333333,26262,5.25,132.2666667,1164,229845.99,454544.01,3555,2315,1546,10417.02
E06000058,Bournemouth Christchurch and Poole,2024Q2,322243.6667,-1.633333333,559854,-2.933333333,358661.3333,-1.3,295965.6667,-0.566666667,212884.3333,-0.933333333,26262,5.25,133.8333333,1328,204254.01,728825.01,3583,2357,1675,5466
E06000058,Bournemouth Christchurch and Poole,2024Q3,321295.6667,-1.133333333,560480.3333,-1.833333333,359217.6667,-0.8,297835.3333,-0.133333333,210645,-0.933333333,26262,5.083333333,134.1,1609,388326.99,555722.01,3916,2336,1700,8415.99
E06000058,Bournemouth Christchurch and Poole,2024Q4,324141.3333,0.7,569378,0.9,362619.6667,1.1,299628,1.533333333,211396.6667,0.233333333,26262,4.833333333,135.2333333,1621,145505.01,420449.01,3159,2152,1586,16455
E06000058,Bournemouth Christchurch and Poole,2025Q1,315582.6667,0.3,555032,0.733333333,354773.3333,1.133333333,292930.6667,1.466666667,205052.3333,-0.7,26262,4.583333333,135.9666667,1810,151643.01,452067.99,3033,2032,1470,16068
E06000058,Bournemouth Christchurch and Poole,2025Q2,322249.3333,0.033333333,568389,1.5,364221,1.533333333,299678.6667,1.266666667,208286.6667,-2.166666667,26262,4.333333333,138.5,785,185370,790707.99,3305,2298,1528,12370.02
E06000058,Bournemouth Christchurch and Poole,2025Q3,318950.6667,-0.733333333,564097.3333,0.666666667,363179,1.1,298369,0.166666667,204612.3333,-2.866666667,26262,4.083333333,139.2,1284,376097.01,568923.99,3336,2238,1542,13254.99
E06000058,Bournemouth Christchurch and Poole,2025Q4,311310.3333,-3.966666667,550278,-3.333333333,355996.6667,-1.833333333,292364.3333,-2.4,199226.3333,-5.766666667,26262,3.916666667,139.8,1182,116405.01,429636,3059,1911,1368,13194
E08000032,Bradford,2015Q2,113014.6667,0.933333333,204231.6667,1.533333333,122226.3333,1.2,94127,0.433333333,77997.66667,0.8,23444.43333,0.5,100.0666667,1852,124947,668316,7836,2704,1360,3248.01
E08000032,Bradford,2015Q3,119954,4.833333333,216342.6667,5.166666667,129846,5.033333333,100075,4.166666667,82081.33333,5.733333333,23584,0.5,100.1666667,1853,240512.01,539514.99,8143,2862,1634,3229.98
E08000032,Bradford,2015Q4,119891.6667,6.633333333,217516.6667,7.2,129817,6.8,99850,6,81712.66667,7,23765.83,0.5,100.3,2000,95876.01,339126.99,9131,2905,1796,3192.99
E08000032,Bradford,2016Q1,119033.3333,6.7,215838.3333,7.166666667,129218.6667,7.266666667,98993.33333,6.533333333,80884,4.3,23947.66,0.5,99.83333333,1798,89624.01,356235.99,8151,2810,1848,2772
E08000032,Bradford,2016Q2,119618.6667,5.866666667,215850,5.7,129608.3333,6.033333333,99819.66667,6.066666667,81328.33333,4.266666667,24128.17,0.5,100.4,1590,147306.99,652428.99,8048,3351,2116,2474.01
E08000032,Bradford,2016Q3,124661,3.933333333,224479,3.766666667,134881.6667,3.9,104131,4.066666667,85190.66667,3.766666667,24307.15667,0.333333333,100.8666667,1885,245307,527103,8612,3523,2403,2117.01
E08000032,Bradford,2016Q4,124904.3333,4.2,226999.6667,4.366666667,135457.3333,4.333333333,103659.6667,3.833333333,85771,5,24484.71333,0.25,101.5,1887,94007.01,366960,9284,3657,2853,2580.99
E08000032,Bradford,2017Q1,122959.3333,3.3,224058,3.833333333,133216.3333,3.1,101875,2.933333333,85075.33333,5.2,24661.62667,0.25,102,1632,96450.99,417771.99,8933,3871,3093,2469
E08000032,Bradford,2017Q2,124967.3333,4.5,226574.6667,4.966666667,135497.6667,4.533333333,103521.3333,3.733333333,87067,7.066666667,24836.59667,0.25,103.1666667,1822,159168.99,725610,9157,4375,3298,2187
E08000032,Bradford,2017Q3,128950,3.433333333,232730.3333,3.666666667,139908.3333,3.733333333,106986.3333,2.7,89771,5.333333333,24936.28,0.25,103.7,2091,257796.99,563834.01,8901,4478,3646,2041.98
E08000032,Bradford,2017Q4,128629.6667,2.966666667,233407,2.833333333,139851.6667,3.233333333,106494,2.733333333,88787,3.5,24996.8,0.416666667,104.5666667,2137,98865.99,388368,9235,4735,3863,1866
E08000032,Bradford,2018Q1,124289,1.1,225805.3333,0.8,135325.3333,1.6,102745.3333,0.833333333,85643.66667,0.666666667,25057.10667,0.5,104.7666667,1680,97074.99,416469,8475,4786,4187,2325.99
E08000032,Bradford,2018Q2,125208,0.2,227374,0.366666667,136342.3333,0.633333333,103795,0.266666667,85154,-2.2,25116.75,0.5,105.6666667,1725,172416.99,764279.01,8766,5626,4810,2382
E08000032,Bradford,2018Q3,131085,1.666666667,238439.6667,2.466666667,142853.3333,2.1,108585.6667,1.5,88882,-1,25286.07333,0.666666667,106.3,1994,284828.01,624605.01,8671,5855,5345,2611.98
E08000032,Bradford,2018Q4,130109.6667,1.166666667,237323,1.666666667,141935.6667,1.466666667,107605.6667,1.033333333,88016.66667,-0.833333333,25510.09333,0.75,106.9333333,2159,108036,434286,8253,5407,5148,2776.98
E08000032,Bradford,2019Q1,126120,1.466666667,230776.6667,2.2,137830.6667,1.833333333,103978.3333,1.2,85384,-0.3,25733.29667,0.75,106.7,1784,112719,453599.01,7778,5125,5123,3853.98
E08000032,Bradford,2019Q2,127408.3333,1.733333333,231992,2,139362.3333,2.233333333,105338.6667,1.5,85711,0.666666667,25954.05667,0.75,107.8,1856,193596.99,792681.99,7418,5598,5480,3580.02
E08000032,Bradford,2019Q3,131458.6667,0.3,238951,0.233333333,143534,0.466666667,108957.6667,0.333333333,88413.66667,-0.5,26353.17,0.75,108.2666667,1958,321639.99,689672.01,7648,5320,5770,3656.01
E08000032,Bradford,2019Q4,130876.3333,0.6,238035,0.3,143280,0.966666667,108379,0.733333333,87375.33333,-0.733333333,26840.3,0.75,108.4333333,1986,130221.99,477507.99,7376,5342,5716,3990
E08000032,Bradford,2020Q1,128655.6667,2.033333333,234617,1.666666667,141094,2.366666667,106461.3333,2.4,85189,-0.233333333,27327.43667,0.533333333,108.4666667,1525,108819,364535.01,6996,4999,5459,4024.02
E08000032,Bradford,2020Q2,125746.6667,-1.3,230166.6667,-0.8,137891.3333,-1.033333333,104029.6667,-1.266666667,82808.33333,-3.366666667,27811.03,0.1,108.5333333,903,9206.01,6153.99,4667,4760,6202,1573.02
E08000032,Bradford,2020Q3,136211.6667,3.6,248829,4.133333333,149640.3333,4.233333333,112660.6667,3.4,89451,1.166666667,28050.37667,0.1,108.9333333,1579,188156.01,63846.99,5766,5414,6690,1110
E08000032,Bradford,2020Q4,141124.3333,7.866666667,259082.6667,8.866666667,154728,8,117037,8,91547.66667,4.8,28165.14667,0.1,109.0666667,2088,154866.99,66060,5350,4706,6116,2266.02
E08000032,Bradford,2021Q1,146358.3333,13.76666667,264490.6667,12.73333333,160106,13.46666667,121982.3333,14.6,96540,13.33333333,28279.5,0.1,109.1666667,2204,132414,37779.99,4774,4422,6252,3291
E08000032,Bradford,2021Q2,146908,16.83333333,263144.3333,14.33333333,160242.3333,16.2,122988.6667,18.23333333,97707.66667,18,28392.60333,0.1,110.7333333,2390,155789.01,49665,5406,5403,7383,3336
E08000032,Bradford,2021Q3,148392.3333,9,266121.6667,7.033333333,162044.3333,8.366666667,124348,10.43333333,97458.33333,9,28638.56667,0.1,111.9333333,2358,397026.99,105240.99,5668,5631,7366,3003.99
E08000032,Bradford,2021Q4,150550.3333,6.7,273785.3333,5.666666667,164859.3333,6.566666667,125428.3333,7.166666667,97691.33333,6.7,28950.48333,0.15,114.4,1880,212738.01,209291.01,5974,5422,7221,3322.02
E08000032,Bradford,2022Q1,151974,3.833333333,275980.6667,4.333333333,166818,4.2,126541.3333,3.733333333,98012.33333,1.533333333,29261.27,0.5,115.9333333,1826,231531.99,244452,5953,5256,7438,3880.98
E08000032,Bradford,2022Q2,155923.3333,6.133333333,282165,7.2,171241.3333,6.866666667,130051.6667,5.766666667,100195,2.533333333,29568.65,1,120.8666667,1750,320414.01,366537,6289,5754,7857,3633
E08000032,Bradford,2022Q3,164302,10.7,295894.3333,11.16666667,180488.6667,11.4,137585.6667,10.63333333,104503.3333,7.233333333,29910.81667,1.75,123.1333333,1909,580814.01,433932.99,5994,5630,7946,4697.01
E08000032,Bradford,2022Q4,165677,10.06666667,299489,9.4,182017.6667,10.43333333,138623.3333,10.53333333,104897.3333,7.366666667,30268.19,2.916666667,126.7,2025,294774.99,351239.01,6207,5176,6941,5063.01
E08000032,Bradford,2023Q1,163674.6667,7.7,297374,7.733333333,180271.6667,8.066666667,136291,7.7,103842,5.966666667,30624.26667,3.916666667,127.7333333,1472,297594.99,399660.99,6339,5365,7069,4217.01
E08000032,Bradford,2023Q2,159315.6667,2.166666667,290825,3.066666667,175725,2.633333333,132164.6667,1.633333333,101357,1.166666667,30976.44,4.583333333,131.0666667,1303,295668,630632.01,6610,5895,7255,6334.02
E08000032,Bradford,2023Q3,164565.6667,0.166666667,298169.6667,0.766666667,181296.6667,0.433333333,137170.6667,-0.3,104018,-0.466666667,31268,5.166666667,131.4,1499,573971.01,532428,6130,5490,6403,22484.01
E08000032,Bradford,2023Q4,167070,0.833333333,302235,0.933333333,183993.3333,1.1,139347.6667,0.5,105677.6667,0.766666667,31526.47,5.25,131.9666667,1374,265236.99,392259.99,5783,4999,5796,28443
E08000032,Bradford,2024Q1,164004,0.233333333,296508.6667,-0.3,180751.6667,0.3,136731.6667,0.333333333,103754,-0.066666667,31784.94,5.25,132.2666667,1313,229845.99,454544.01,5857,4799,5700,10417.02
E08000032,Bradford,2024Q2,167074.3333,4.866666667,300152.6667,3.233333333,183875.6667,4.633333333,139583,5.6,106353,4.933333333,32041.53,5.25,133.8333333,1453,204254.01,728825.01,5982,5342,5904,5466
E08000032,Bradford,2024Q3,174681.6667,6.133333333,312821.6667,4.9,192052,5.933333333,146538.6667,6.833333333,109977.3333,5.733333333,32361.63667,5.083333333,134.1,1778,388326.99,555722.01,6543,5367,6035,8415.99
E08000032,Bradford,2024Q4,176182.6667,5.433333333,317202,4.933333333,193816,5.366666667,147673.3333,5.966666667,110118.6667,4.2,32712.73667,4.833333333,135.2333333,1860,145505.01,420449.01,6045,5246,5549,16455
E08000032,Bradford,2025Q1,177667.3333,8.3,319204.6667,7.666666667,195898.6667,8.366666667,148962,8.933333333,110212.6667,6.233333333,33062.55333,4.583333333,135.9666667,1844,151643.01,452067.99,5627,5364,5693,16068
E08000032,Bradford,2025Q2,177579.6667,6.266666667,320006.6667,6.633333333,196516,6.933333333,148568.3333,6.466666667,109152,2.666666667,33408.54333,4.333333333,138.5,1144,185370,790707.99,5778,5401,6042,12370.02
E08000032,Bradford,2025Q3,182243.3333,4.333333333,327399.3333,4.666666667,202190,5.3,152914,4.333333333,110156,0.166666667,33526,4.083333333,139.2,1509,376097.01,568923.99,5937,5408,6203,13254.99
E08000032,Bradford,2025Q4,186965.3333,6.1,334197,5.366666667,208009.6667,7.3,157008.6667,6.333333333,112283,1.933333333,33526,3.916666667,139.8,1434,116405.01,429636,5680,4735,5547,13194
E06000043,Brighton and Hove,2015Q2,299996.3333,10.4,590367.3333,11.1,368016.3333,11.03333333,324255.6667,10.23333333,237504,10.2,28357.36,0.5,100.0666667,1231,124947,668316,3242,1438,893,3248.01
E06000043,Brighton and Hove,2015Q3,310723.3333,8.9,612276.6667,9.666666667,382512.6667,9.6,336991,8.766666667,245311.6667,8.566666667,28635.5,0.5,100.1666667,1542,240512.01,539514.99,3291,1637,1067,3229.98
E06000043,Brighton and Hove,2015Q4,321244,10.23333333,640778.3333,11.5,397202.3333,10.96666667,348236.3333,10.26666667,252746.6667,9.766666667,29150.18667,0.5,100.3,1405,95876.01,339126.99,3695,1629,994,3192.99
E06000043,Brighton and Hove,2016Q1,324364.6667,11.46666667,645986.6667,12.96666667,402455.6667,12.9,351114,11.66666667,255194.3333,10.66666667,29664.87,0.5,99.83333333,1648,89624.01,356235.99,2958,1603,1066,2772
E06000043,Brighton and Hove,2016Q2,326838.6667,8.966666667,645356.3333,9.333333333,402884.6667,9.5,353420.3333,9,258165,8.7,30175.81333,0.5,100.4,890,147306.99,652428.99,3194,1706,1218,2474.01
E06000043,Brighton and Hove,2016Q3,342260,10.13333333,672758.3333,9.9,420864,10.06666667,370077,9.833333333,270770.6667,10.4,30331.62333,0.333333333,100.8666667,1249,245307,527103,3714,1860,1327,2117.01
E06000043,Brighton and Hove,2016Q4,338176.3333,5.3,668578.3333,4.366666667,415609,4.666666667,362530,4.1,268330.3333,6.2,30307.01,0.25,101.5,1108,94007.01,366960,3422,1769,1112,2580.99
